,Material Category,Material Type,Jurisdiction(s),Business Group,Total Disposed Tons,Material Tons Disposed,Percent of Disposal,Total Curbside Recycle Tons,Material Tons in Curbside Recycle,Percent of Curbside Recycle,Total Curbside Organics Tons,Material Tons in Curbside Organics,Percent of Curbside Organics,Total Other Diversion Tons,Material Tons in Other Diversion,Percent of Other Diversion,Material Tons Generated (Sum of all Streams),Percent of Total Generation
32,Plastic,Plastic Grocery and Other Merchandise Bags,Alameda (Countywide),Multifamily,118579.3701,1041.29262,0.008781397799,21030.13605,101.2825452,0.004816067043,583.3194056,0,0,0,0,0,1142.575165,0.008150025939
33,Plastic,Non-Bag Commercial and Industrial Packaging Film,Alameda (Countywide),Multifamily,118579.3701,200.0680472,0.001687207876,21030.13605,0.8844126539,4.21E-05,583.3194056,0,0,0,0,0,200.9524599,0.001433400454
34,Plastic,Film Products,Alameda (Countywide),Multifamily,118579.3701,1.897672813,1.60E-05,21030.13605,13.37423386,0.0006359556506,583.3194056,0,0,0,0,0,15.27190667,0.0001089350087
35,Plastic,Other Film - Other,Alameda (Countywide),Multifamily,118579.3701,2548.398348,0.02149107679,21030.13605,293.7623973,0.01396863989,583.3194056,0,0,0,0,0,2842.160745,0.02027322535
36,Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,Alameda (Countywide),Multifamily,118579.3701,199.0589729,0.001678698182,21030.13605,383.4752012,0.01823455637,583.3194056,0,0,0,0,0,582.5341742,0.004155235276
37,Plastic,Durable Plastic Items - Other,Alameda (Countywide),Multifamily,118579.3701,1335.265784,0.01126052351,21030.13605,89.55663126,0.004258490341,583.3194056,0,0,0,0,0,1424.822415,0.01016330479
38,Plastic,Remainder / Composite Plastic,Alameda (Countywide),Multifamily,118579.3701,3991.299959,0.03365931153,21030.13605,309.8380982,0.01473305248,583.3194056,1.54373566,0.002646467176,0,0,0,4302.681793,0.03069116965
39,Other Organic,Food,Alameda (Countywide),Multifamily,118579.3701,29373.69016,0.247713326,21030.13605,1465.730475,0.06969667108,583.3194056,492.7604227,0.8447523226,0,0,0,31332.18106,0.2234934701
40,Other Organic,Leaves and Grass,Alameda (Countywide),Multifamily,118579.3701,3542.656586,0.02987582565,21030.13605,0,0,583.3194056,67.71169514,0.1160799632,0,0,0,3610.368282,0.02575287478
41,Other Organic,Prunings and Trimmings,Alameda (Countywide),Multifamily,118579.3701,921.3470995,0.007769876825,21030.13605,0.01946246098,9.25E-07,583.3194056,8.953666828,0.01534950962,0,0,0,930.3202288,0.006636004554
42,Other Organic,Branches and Stumps,Alameda (Countywide),Multifamily,118579.3701,0,0,21030.13605,0,0,583.3194056,0,0,0,0,0,0,0
43,Other Organic,Manures,Alameda (Countywide),Multifamily,118579.3701,0,0,21030.13605,0,0,583.3194056,0,0,0,0,0,0,0
44,Other Organic,Textiles,Alameda (Countywide),Multifamily,118579.3701,8833.800874,0.07449694552,21030.13605,443.4868241,0.02108815763,583.3194056,0,0,0,0,0,9277.287698,0.06617519592
45,Other Organic,Carpet,Alameda (Countywide),Multifamily,118579.3701,742.5333865,0.006261910364,21030.13605,0,0,583.3194056,0,0,0,0,0,742.5333865,0.00529651488
46,Other Organic,Remainder / Composite Organic,Alameda (Countywide),Multifamily,118579.3701,8864.728704,0.07475776518,21030.13605,492.0490763,0.02339733205,583.3194056,0,0,0,0,0,9356.77778,0.06674220128
47,Inerts and Other,Concrete,Alameda (Countywide),Multifamily,118579.3701,450.6662023,0.003800544749,21030.13605,0,0,583.3194056,0,0,0,0,0,450.6662023,0.003214616729
48,Inerts and Other,Asphalt Paving,Alameda (Countywide),Multifamily,118579.3701,0,0,21030.13605,0,0,583.3194056,0,0,0,0,0,0,0
49,Inerts and Other,Asphalt Roofing,Alameda (Countywide),Multifamily,118579.3701,0,0,21030.13605,0,0,583.3194056,0,0,0,0,0,0,0
50,Inerts and Other,Clean Dimensional Lumber,Alameda (Countywide),Multifamily,118579.3701,617.6043776,0.00520836278,21030.13605,215.8907798,0.01026578141,583.3194056,0,0,0,0,0,833.4951574,0.00594534816
51,Inerts and Other,Clean Engineered Wood,Alameda (Countywide),Multifamily,118579.3701,156.3287298,0.001318346772,21030.13605,0,0,583.3194056,0,0,0,0,0,156.3287298,0.001115097932
52,Inerts and Other,Clean Pallets & Crates,Alameda (Countywide),Multifamily,118579.3701,2361.035459,0.01991101368,21030.13605,0,0,583.3194056,0,0,0,0,0,2361.035459,0.01684134299
53,Inerts and Other,Other Wood Waste,Alameda (Countywide),Multifamily,118579.3701,2502.67061,0.021105447,21030.13605,0.01946246098,9.25E-07,583.3194056,0,0,0,0,0,2502.690073,0.01785176997
54,Inerts and Other,Gypsum Board,Alameda (Countywide),Multifamily,118579.3701,491.6074592,0.004145809333,21030.13605,0.8710592479,4.14E-05,583.3194056,0,0,0,0,0,492.4785185,0.003512865345
55,Inerts and Other,"Rock, Soil and Fines",Alameda (Countywide),Multifamily,118579.3701,349.3680309,0.002946280037,21030.13605,0,0,583.3194056,0,0,0,0,0,349.3680309,0.002492053567
56,Inerts and Other,Remainder / Composite Inerts and Other,Alameda (Countywide),Multifamily,118579.3701,297.9493798,0.002512657806,21030.13605,10.01718135,0.0004763250854,583.3194056,0,0,0,0,0,307.9665612,0.002196735532
57,Household Hazardous Waste (HHW),Paint,Alameda (Countywide),Multifamily,118579.3701,0.4752364796,4.01E-06,21030.13605,0,0,583.3194056,0,0,0,0,0,0.4752364796,3.39E-06
58,Household Hazardous Waste (HHW),Vehicle and Equipment Fluids,Alameda (Countywide),Multifamily,118579.3701,0,0,21030.13605,0,0,583.3194056,0,0,0,0,0,0,0
59,Household Hazardous Waste (HHW),Used Oil,Alameda (Countywide),Multifamily,118579.3701,0,0,21030.13605,0,0,583.3194056,0,0,0,0,0,0,0
60,Household Hazardous Waste (HHW),Batteries,Alameda (Countywide),Multifamily,118579.3701,42.81920259,0.0003611016196,21030.13605,1.800661558,8.56E-05,583.3194056,0,0,0,0,0,44.61986415,0.0003182749472
61,Household Hazardous Waste (HHW),Remainder / Composite Household Hazardous,Alameda (Countywide),Multifamily,118579.3701,53.9998516,0.0004553899347,21030.13605,2.032471578,9.66E-05,583.3194056,0,0,0,0,0,56.03232317,0.0003996803899
62,Special Waste,Ash,Alameda (Countywide),Multifamily,118579.3701,110.4333632,0.000931303338,21030.13605,0,0,583.3194056,0,0,0,0,0,110.4333632,0.0007877247837
63,Special Waste,Treated Medical Waste,Alameda (Countywide),Multifamily,118579.3701,875.7760034,0.007385568019,21030.13605,0,0,583.3194056,0,0,0,0,0,875.7760034,0.006246938814
64,Special Waste,Bulky Items,Alameda (Countywide),Multifamily,118579.3701,3336.831283,0.02814006585,21030.13605,191.3267219,0.009097740566,583.3194056,0,0,0,0,0,3528.158005,0.02516646619
65,Special Waste,Tires,Alameda (Countywide),Multifamily,118579.3701,0,0,21030.13605,63.09453863,0.003000196407,583.3194056,0,0,0,0,0,63.09453863,0.0004500554033
66,Special Waste,Remainder / Composite Special Waste,Alameda (Countywide),Multifamily,118579.3701,23.99050439,0.0002023160046,21030.13605,0,0,583.3194056,0,0,0,0,0,23.99050439,0.0001711250507
67,Mixed Residue,Mixed Residue,Alameda (Countywide),Multifamily,118579.3701,4087.439292,0.03447007088,21030.13605,4.500472781,0.0002140011253,583.3194056,0,0,0,0,0,4091.939765,0.02918793989
0,Paper,Uncoated Corrugated Cardboard,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,149.8319829,0.03373477492,164.4595104,69.18694693,0.4206928913,42.01598618,0,0,1795.898163,78.06085213,0.04346619075,297.079782,0.04610288648
1,Paper,Paper Bags,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,15.62613476,0.003518235083,164.4595104,0.5037013131,0.003062767924,42.01598618,0,0,1795.898163,0.01734381205,9.66E-06,16.14717988,0.002505830575
2,Paper,Newspaper,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,34.48449798,0.007764208649,164.4595104,2.470520172,0.0150220572,42.01598618,0,0,1795.898163,0,0,36.95501815,0.005734934216
3,Paper,White Ledger Paper,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,54.72266292,0.01232084553,164.4595104,11.15882224,0.06785148644,42.01598618,0,0,1795.898163,0.4797033734,0.0002671105652,66.36118853,0.01029838625
4,Paper,Other Office Paper,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,65.33432526,0.01471006867,164.4595104,4.326804483,0.02630923851,42.01598618,0,0,1795.898163,0.2139070153,0.0001191086553,69.87503676,0.01084368942
5,Paper,Magazines and Catalogs,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,16.48892063,0.003712491923,164.4595104,8.574750801,0.05213897804,42.01598618,0,0,1795.898163,0,0,25.06367144,0.00388955314
6,Paper,Phone Books and Directories,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,0,0
7,Paper,Other Miscellaneous Paper - Compostable,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,31.9254404,0.00718803506,164.4595104,1.577999671,0.009595064872,42.01598618,0.7432771154,0.01769034082,1795.898163,0,0,34.24671719,0.005314641422
8,Paper,Other Miscellaneous Paper - Other,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,146.1707175,0.03291043848,164.4595104,13.3683754,0.08128672747,42.01598618,0.08020976065,0.001909029585,1795.898163,2.919541695,0.001625672188,162.5388444,0.02522389724
9,Paper,Remainder / Composite Paper - Compostable,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,344.5274567,0.07757059594,164.4595104,0.2984718386,0.001814865178,42.01598618,0.1069463475,0.00254537278,1795.898163,0,0,344.9328748,0.05352905898
10,Paper,Remainder / Composite Paper - Other,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,164.757495,0.03709526432,164.4595104,2.295805463,0.01395970022,42.01598618,0,0,1795.898163,0,0,167.0533004,0.02592448162
11,Glass,Clear Glass Bottles and Containers,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,35.68328233,0.008034115778,164.4595104,6.073529188,0.03693024,42.01598618,0,0,1795.898163,0.0004378449115,2.44E-07,41.75724937,0.006480177528
12,Glass,Green Glass Bottles and Containers,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,9.546693379,0.002149444639,164.4595104,8.915126935,0.0542086433,42.01598618,0,0,1795.898163,0,0,18.46182031,0.002865032418
13,Glass,Brown Glass Bottles and Containers,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,7.580326219,0.001706715708,164.4595104,2.262374911,0.01375642494,42.01598618,0,0,1795.898163,0,0,9.84270113,0.001527458145
14,Glass,Other Glass Colored Bottles and Containers,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,1.835467241,0.01116060261,42.01598618,0,0,1795.898163,0,0,1.835467241,0.0002848404468
15,Glass,Flat Glass,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,0,0
16,Glass,Remainder / Composite Glass,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,9.840587401,0.002215615082,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,9.840587401,0.001527130122
17,Metal,Tin/Steel Cans,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,20.56437151,0.004630082516,164.4595104,0.2231679299,0.001356977954,42.01598618,0,0,1795.898163,0.2746103575,0.0001529097602,21.0621498,0.003268569456
18,Metal,Major Appliances,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,0,0
19,Metal,Used Oil Filters,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0.08478150398,1.91E-05,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,0.08478150398,1.32E-05
20,Metal,Other Ferrous,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,5.360473427,0.001206914312,164.4595104,0.2510947478,0.00152678764,42.01598618,0,0,1795.898163,19.11139722,0.01064169318,24.7229654,0.003836680031
21,Metal,Aluminum Cans,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,4.898165108,0.001102825273,164.4595104,0.2405453066,0.00146264151,42.01598618,0,0,1795.898163,0.05443588538,3.03E-05,5.1931463,0.0008059082067
22,Metal,Other Non-Ferrous,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,13.97312774,0.003146059406,164.4595104,0.05658473189,0.0003440648203,42.01598618,0,0,1795.898163,0,0,14.02971247,0.0021772274
23,Metal,Remainder / Composite Metal,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,22.73524485,0.005118856154,164.4595104,0,0,42.01598618,0.03208390426,0.000763611834,1795.898163,0,0,22.76732875,0.003533190869
24,Electronics,Brown Goods,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,29.52782037,0.006648209246,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,29.52782037,0.004582330515
25,Electronics,Computer-related Electronics,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,1.659650598,0.0003736714837,164.4595104,0,0,42.01598618,0,0,1795.898163,0.815602794,0.0004541475741,2.475253392,0.0003841268677
26,Electronics,Other Small Consumer Electronics,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,3.758485317,0.000846225577,164.4595104,0.02829236595,0.0001720324102,42.01598618,0,0,1795.898163,0,0,3.786777682,0.0005876582393
27,Electronics,Video Display Devices,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,0,0,42.01598618,0,0,1795.898163,0.01008839902,5.62E-06,0.01008839902,1.57E-06
28,Plastic,PETE Plastic Containers,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,20.97399317,0.004722309117,164.4595104,11.04583807,0.06716448351,42.01598618,0,0,1795.898163,0.01417141381,7.89E-06,32.03400266,0.004971257142
29,Plastic,HDPE Plastic Containers,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,14.23803719,0.003205703954,164.4595104,0.3134709671,0.001906067739,42.01598618,0,0,1795.898163,0.0003648707596,2.03E-07,14.55187303,0.002258259872
30,Plastic,Miscellaneous Plastic Containers,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,26.02286538,0.005859066197,164.4595104,1.480742477,0.009003690171,42.01598618,0,0,1795.898163,0,0,27.50360785,0.004268199277
31,Plastic,Plastic Trash Bags,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,69.79073891,0.01571343329,164.4595104,0.3020377538,0.001836547811,42.01598618,0,0,1795.898163,0,0,70.09277666,0.01087747979
32,Plastic,Plastic Grocery and Other Merchandise Bags,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,3.512749932,0.0007908980846,164.4595104,0.2012777554,0.001223874222,42.01598618,0,0,1795.898163,0,0,3.714027687,0.000576368394
33,Plastic,Non-Bag Commercial and Industrial Packaging Film,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,172.1246276,0.03875397934,164.4595104,5.559457419,0.03380441427,42.01598618,0,0,1795.898163,0,0,177.684085,0.02757423997
34,Plastic,Film Products,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,0.9116360523,0.005543224896,42.01598618,0,0,1795.898163,0.3886051303,0.0002163848364,1.300241183,0.0002017803811
35,Plastic,Other Film - Other,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,248.5311938,0.05595697074,164.4595104,1.036050855,0.00629973209,42.01598618,0,0,1795.898163,0,0,249.5672446,0.03872956373
36,Plastic,Durable Plastic Items - #2 and #5 Bulky Rigids,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,31.77647763,0.007154495987,164.4595104,2.546561118,0.015484426,42.01598618,0,0,1795.898163,3.84976026,0.002143640625,38.172799,0.005923917836
37,Plastic,Durable Plastic Items - Other,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,15.29242529,0.003443100165,164.4595104,4.301354223,0.02615448759,42.01598618,0,0,1795.898163,0,0,19.59377951,0.003040697642
38,Plastic,Remainder / Composite Plastic,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,153.0353631,0.03445601819,164.4595104,1.381472583,0.008400077199,42.01598618,0,0,1795.898163,0,0,154.4168357,0.02396346799
39,Other Organic,Food,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,1680.576335,0.378382928,164.4595104,1.174133187,0.007139345022,42.01598618,37.57073172,0.8942008779,1795.898163,1222.98633,0.6809886856,2942.30753,0.4566075454
40,Other Organic,Leaves and Grass,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,169.0452368,0.03806065237,164.4595104,0.0378347284,0.0002300549741,42.01598618,1.063187757,0.02530436278,1795.898163,55.12345671,0.03069408826,225.269716,0.03495890591
41,Other Organic,Prunings and Trimmings,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,6.385464996,0.001437691875,164.4595104,0.01414618297,8.60E-05,42.01598618,0,0,1795.898163,0,0,6.399611179,0.0009931357353
42,Other Organic,Branches and Stumps,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,14.32022791,0.003224209251,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,14.32022791,0.002222311587
43,Other Organic,Manures,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,0,0
44,Other Organic,Textiles,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,56.97907333,0.0128288779,164.4595104,0.3359718456,0.002042884871,42.01598618,0,0,1795.898163,0,0,57.31504518,0.008894543425
45,Other Organic,Carpet,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,0,0
46,Other Organic,Remainder / Composite Organic,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,165.5709014,0.03727840335,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,165.5709014,0.02569443273
47,Inerts and Other,Concrete,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,13.48025913,0.003035089698,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,13.48025913,0.002091959447
48,Inerts and Other,Asphalt Paving,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,0,0
49,Inerts and Other,Asphalt Roofing,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,0,0,164.4595104,0,0,42.01598618,0,0,1795.898163,0,0,0,0
50,Inerts and Other,Clean Dimensional Lumber,Santa Cruz (Countywide),Manufacturing - Food & Nondurable Wholesale,4441.469767,25.39206044,0.005717040028,164.4595104,0.1691434917,0.001028481061,42.01598618,0,0,1795.898163,0,0,25.56120393,0.00396676366
